5000
2e+24 0 0 0 0 0 0 0
4.20094e+20 420094 2.39766e+07 1.13623e+08 0 454.49 -95.9064 0
3.50488e+20 350488 1.4446e+08 -9.01508e+07 0 -360.603 -577.84 0
2.8069e+20 280690 -1.13096e+08 -8.99182e+07 0 -359.673 452.382 0
4.58229e+20 458229 5.74752e+07 -1.48456e+08 0 -593.824 -229.901 0
1.37373e+20 137373 1.73418e+08 7.89948e+06 0 31.5979 -693.671 0
6.77194e+19 67719.4 4.54192e+07 1.40605e+08 0 562.422 -181.677 0
2.43452e+20 243452 -1.36038e+08 8.94716e+07 0 357.887 544.15 0
1.7638e+20 176380 1.46483e+08 9.84428e+07 0 393.771 -585.934 0
1.03483e+20 103483 4.36389e+07 -1.44859e+08 0 -579.437 -174.556 0
2.82905e+20 282905 -1.65519e+08 6.00137e+06 0 24.0055 662.078 0
4.63173e+20 463173 -5.12933e+07 -1.30075e+08 0 -520.3 205.173 0
3.928e+20 392800 8.55437e+07 -7.55305e+07 0 -302.122 -342.175 0
3.16322e+20 316322 1.39735e+08 9.61108e+07 0 384.443 -558.941 0
4.99749e+20 499749 3.04894e+07 -1.39898e+08 0 -559.593 -121.958 0
1.77487e+20 177487 -1.57115e+08 1.52078e+07 0 60.8311 628.459 0
1.07719e+20 107719 -5.73606e+07 -1.1893e+08 0 -475.72 229.442 0
2.85897e+20 285897 7.64749e+07 -7.43038e+07 0 -297.215 -305.9 0
4.64536e+20 464536 1.43033e+08 7.41715e+07 0 296.686 -572.134 0
1.45117e+20 145117 2.35322e+07 -1.73659e+08 0 -694.638 -94.1288 0
7.44061e+19 74406.1 -1.46754e+08 2.91145e+07 0 116.458 587.018 0
2.5295e+20 252950 -6.22772e+07 -1.07385e+08 0 -429.539 249.109 0
4.32513e+20 432513 -1.18984e+08 1.33017e+08 0 532.069 475.937 0
3.63791e+20 363791 1.42865e+08 5.31974e+07 0 212.789 -571.46 0
4.38571e+19 43857.1 1.64418e+06 -1.26659e+08 0 -506.635 -6.57673 0
4.69678e+20 469678 9.81384e+07 -2.67364e+07 0 -106.946 -392.553 0
3.97773e+20 397773 -8.59158e+07 -1.30577e+08 0 -522.308 343.663 0
3.29916e+20 329916 9.80569e+07 -1.39038e+08 0 -556.152 -392.228 0
2.58578e+20 258578 -1.38211e+08 -4.25862e+07 0 -170.345 552.843 0
4.37995e+20 437995 6.58456e+06 1.5885e+08 0 635.4 -26.3382 0
1.14984e+20 114984 -1.25954e+08 4.51192e+07 0 180.477 503.814 0
2.9606e+20 296060 9.61375e+07 1.12282e+08 0 449.129 -384.55 0
2.24838e+20 224838 -6.20881e+07 1.05343e+08 0 421.371 248.352 0
1.53974e+20 153974 -1.33801e+08 -2.79488e+07 0 -111.795 535.202 0
8.4485e+19 84485 2.15432e+07 1.49282e+08 0 597.126 -86.1726 0
2.62245e+20 262245 1.49616e+08 -7.07526e+07 0 -283.01 -598.462 0
1.9063e+20 190630 6.97668e+07 7.16895e+07 0 286.758 -279.067 0
1.19706e+20 119706 5.22636e+07 -1.01816e+08 0 -407.263 -209.054 0
2.99113e+20 299113 -1.66998e+08 -2.46431e+07 0 -98.5726 667.994 0
4.78574e+20 478574 -2.03682e+07 -1.01097e+08 0 -404.389 81.4728 0
4.09711e+20 409711 9.95786e+07 -6.17247e+07 0 -246.899 -398.314 0
3.35123e+20 335123 -9.76297e+07 -8.92464e+07 0 -356.986 390.519 0
1.6735e+19 16735 -5.32768e+07 1.36148e+08 0 544.593 213.107 0
